,latitude,longitude,county
41292,40.38,-121.23,Lassen County
41293,40.38,-121.22,Lassen County
41294,40.26,-121.38,Plumas County
41295,40.36,-121.23,Tehama County
41296,40.47,-121.29,Lassen County
41297,40.17,-121.14,Plumas County
41298,40.22,-121.39,Plumas County
41299,40.41,-121.21,Plumas County
41300,40.39,-121.21,Plumas County
41301,40.26,-121.4,Plumas County
41302,40.19,-121.4,Plumas County
41303,40.45,-121.28,Plumas County
41304,40.44,-121.29,Plumas County
41305,40.19,-121.02,Plumas County
41306,40.19,-121.03,Lassen County
41307,40.2,-121.02,Lassen County
41308,40.2,-121.03,Lassen County
41309,40.11,-120.93,Lassen County
41310,40.2,-120.97,Plumas County
41311,40.2,-120.91,Plumas County
41312,40.18,-120.9,Plumas County
41313,40.19,-120.91,Plumas County
41314,40.2,-120.9,Plumas County
41315,40.19,-120.93,Plumas County
41316,40.18,-120.96,Plumas County
41317,40.18,-120.95,Plumas County
41318,40.18,-120.97,Plumas County
41319,40.19,-120.97,Plumas County
41320,40.2,-120.96,Plumas County
41321,40.2,-120.95,Plumas County
41322,40.2,-120.94,Plumas County
41323,40.19,-120.96,Plumas County
41324,40.19,-120.95,Plumas County
41325,40.18,-121.03,Plumas County
41326,40.18,-121.02,Plumas County
41327,40.19,-121.04,Lassen County
41328,40.48,-121.24,Lassen County
41329,40.47,-121.23,Lassen County
41330,40.7,-123.29,Trinity County
41331,40.74,-123.42,Trinity County
41332,41.59,-121.85,Siskiyou County
41333,41.63,-121.82,Siskiyou County
41334,41.63,-121.83,Siskiyou County
41335,41.67,-121.87,Siskiyou County
41336,41.56,-121.86,Siskiyou County
41337,41.56,-121.87,Siskiyou County
41338,41.56,-121.85,Siskiyou County
41339,41.61,-121.83,Siskiyou County
41340,41.62,-121.83,Siskiyou County
41341,41.64,-121.8,Siskiyou County
41342,41.57,-121.86,Siskiyou County
41343,41.63,-121.79,Siskiyou County
41344,41.63,-121.8,Siskiyou County
41345,41.64,-121.81,Siskiyou County
41346,41.64,-121.83,Siskiyou County
41347,41.62,-121.79,Siskiyou County
41348,40.48,-121.11,Lassen County
41349,40.23,-120.84,Lassen County
41350,40.21,-120.83,Plumas County
41351,40.21,-120.84,Plumas County
41352,40.21,-120.85,Plumas County
41353,40.22,-120.85,Plumas County
41354,40.22,-120.83,Plumas County
41355,40.22,-120.84,Plumas County
41356,40.23,-120.85,Plumas County
41357,40.23,-120.83,Plumas County
41358,40.24,-120.84,Plumas County
41359,40.25,-120.89,Plumas County
41360,40.25,-120.86,Plumas County
41361,40.25,-120.85,Plumas County
41362,40.25,-120.87,Plumas County
41363,40.24,-120.88,Plumas County
41364,40.24,-120.77,Lassen County
41365,40.24,-120.78,Lassen County
41366,40.24,-120.9,Plumas County
41367,40.24,-120.86,Plumas County
41368,40.46,-121.13,Lassen County
41369,40.46,-121.14,Lassen County
41370,40.26,-120.85,Lassen County
41371,40.26,-120.84,Lassen County
41372,40.26,-120.82,Lassen County
41373,40.24,-120.82,Plumas County
41374,40.24,-120.81,Plumas County
41375,40.24,-120.8,Lassen County
41376,40.22,-120.82,Plumas County
41377,40.22,-120.81,Trinity County
41378,40.23,-120.79,Lassen County
41379,40.22,-120.88,Plumas County
41380,40.22,-120.89,Plumas County
41381,40.22,-120.87,Plumas County
41382,40.22,-120.86,Plumas County
41383,40.23,-120.87,Plumas County
41384,40.23,-120.86,Plumas County
41385,40.21,-120.93,Plumas County
41386,40.21,-120.89,Plumas County
41387,40.21,-120.88,Plumas County
41388,40.21,-120.87,Plumas County
41389,40.21,-120.86,Plumas County
41390,40.24,-120.85,Plumas County
41391,40.2,-120.82,Plumas County
41392,40.26,-120.8,Plumas County
41393,40.26,-120.81,Lassen County
41394,40.22,-120.99,Lassen County
41395,40.25,-120.91,Lassen County
41396,40.24,-120.95,Lassen County
41397,40.24,-120.96,Lassen County
41398,40.2,-120.83,Plumas County
41399,40.2,-120.84,Lassen County
41400,41.07,-123.13,Siskiyou County
41401,41.2,-123.0,Siskiyou County
41402,41.03,-123.05,Siskiyou County
41403,40.13,-120.9,Plumas County
41404,40.48,-121.22,Lassen County
41405,40.49,-121.23,Lassen County
41406,40.48,-121.23,Lassen County
41407,40.46,-121.22,Lassen County
41408,40.46,-121.21,Lassen County
41409,40.45,-121.22,Lassen County
41410,40.45,-121.21,Lassen County
41411,40.45,-121.2,Lassen County
41412,40.46,-121.24,Lassen County
41413,40.46,-121.23,Lassen County
41414,40.49,-121.25,Lassen County
41415,40.49,-121.24,Lassen County
41416,40.5,-121.25,Lassen County
41417,40.5,-121.24,Lassen County
41418,40.49,-121.22,Lassen County
41419,40.48,-121.2,Lassen County
41420,40.48,-121.21,Lassen County
41421,40.47,-121.22,Lassen County
41422,40.44,-121.19,Tehama County
41423,40.45,-121.19,Lassen County
41424,40.46,-121.19,Lassen County
41425,40.44,-121.13,Trinity County
41426,40.24,-121.2,Plumas County
41427,40.23,-121.22,Plumas County
41428,40.23,-121.21,Plumas County
41429,40.42,-121.22,Tehama County
41430,40.43,-121.21,Plumas County
41431,40.38,-121.17,Lassen County
41432,40.38,-121.18,Lassen County
41433,40.38,-121.13,Humboldt County
41434,40.38,-121.14,Lassen County
41435,40.24,-121.22,Plumas County
41436,40.38,-121.15,Lassen County
41437,40.38,-121.16,Lassen County
41438,40.39,-121.16,Plumas County
41439,40.39,-121.17,Plumas County
41440,40.39,-121.15,Plumas County
41441,40.39,-121.18,Plumas County
41442,40.25,-121.22,Plumas County
41443,40.39,-121.13,Lassen County
41444,40.4,-121.18,Plumas County
41445,40.4,-121.13,Trinity County
41446,40.4,-121.16,Plumas County
41447,40.48,-121.29,Lassen County
41448,40.4,-121.17,Plumas County
41449,40.4,-121.14,Trinity County
41450,40.41,-121.15,Tehama County
41451,40.41,-121.16,Plumas County
41452,40.41,-121.17,Plumas County
41453,40.41,-121.18,Plumas County
41454,40.24,-121.19,Plumas County
41455,40.17,-121.13,Plumas County
41456,40.24,-121.21,Plumas County
41457,40.23,-121.2,Plumas County
41458,40.42,-121.16,Tehama County
41459,40.42,-121.18,Tehama County
41460,40.42,-121.14,Tehama County
41461,40.42,-121.15,Tehama County
41462,40.42,-121.19,Plumas County
41463,40.43,-121.14,Lassen County
41464,40.43,-121.16,Tehama County
41465,40.43,-121.17,Tehama County
41466,40.43,-121.18,Tehama County
41467,40.43,-121.15,Tehama County
41468,40.43,-121.19,Tehama County
41469,40.44,-121.17,Lassen County
41470,40.44,-121.18,Lassen County
41471,40.44,-121.14,Lassen County
41472,40.44,-121.15,Lassen County
41473,40.44,-121.16,Lassen County
41474,40.33,-121.22,Plumas County
41475,40.35,-121.21,Lassen County
41476,40.36,-121.21,Tehama County
41477,40.36,-121.22,Tehama County
41478,40.37,-121.21,Tehama County
41479,40.42,-121.2,Plumas County
41480,40.42,-121.21,Tehama County
41481,40.43,-121.2,Plumas County
41482,40.44,-121.2,Plumas County
41483,40.44,-121.21,Plumas County
41484,40.38,-121.2,Plumas County
41485,40.38,-121.21,Plumas County
41486,40.38,-121.19,Plumas County
41487,40.45,-121.17,Lassen County
41488,40.46,-121.17,Lassen County
41489,40.46,-121.18,Lassen County
41490,40.46,-121.15,Lassen County
41491,40.46,-121.16,Lassen County
41492,40.39,-121.19,Plumas County
41493,40.39,-121.2,Plumas County
41494,40.4,-121.19,Plumas County
41495,40.4,-121.2,Plumas County
41496,40.41,-121.19,Tehama County
41497,40.41,-121.2,Plumas County
41498,40.22,-121.22,Lassen County
41499,40.21,-121.4,Plumas County
41500,40.23,-121.19,Lassen County
41501,40.42,-121.13,Plumas County
41502,40.43,-121.13,Plumas County
41503,40.14,-121.09,Plumas County
41504,40.14,-121.1,Plumas County
41505,40.19,-120.85,Plumas County
41506,40.19,-120.86,Lassen County
41507,40.19,-120.84,Plumas County
41508,40.19,-120.87,Plumas County
41509,40.2,-120.85,Plumas County
41510,40.2,-120.86,Plumas County
41511,40.2,-120.87,Plumas County
41512,40.18,-121.09,Plumas County
41513,40.18,-121.1,Plumas County
41514,40.26,-120.87,Plumas County
41515,40.26,-120.88,Lassen County
41516,40.38,-121.11,Lassen County
41517,40.38,-121.1,Plumas County
41518,40.37,-121.11,Plumas County
41519,40.37,-121.1,Plumas County
41520,40.38,-121.09,Lassen County
41521,40.2,-120.89,Plumas County
41522,40.19,-120.83,Plumas County
41523,40.21,-120.82,Plumas County
41524,40.21,-120.81,Lassen County
41525,40.18,-121.08,Lassen County
41526,40.17,-121.07,Lassen County
41527,40.17,-121.06,Plumas County
41528,40.17,-121.08,Lassen County
41529,40.16,-121.07,Lassen County
41530,40.16,-121.06,Lassen County
41531,40.16,-121.08,Plumas County
41532,40.21,-121.05,Lassen County
41533,40.26,-120.9,Lassen County
41534,40.26,-120.91,Lassen County
41535,40.26,-120.89,Lassen County
41536,40.15,-120.91,Plumas County
41537,40.16,-120.91,Plumas County
41538,40.17,-121.04,Plumas County
41539,40.73,-123.36,Trinity County
41540,40.72,-123.25,Trinity County
41541,40.78,-123.27,Trinity County
41542,40.37,-121.16,Lassen County
41543,40.37,-121.15,Lassen County
41544,40.37,-121.19,Lassen County
41545,40.37,-121.18,Lassen County
41546,40.37,-121.17,Lassen County
41547,40.37,-121.2,Plumas County
41548,40.36,-121.19,Plumas County
41549,40.36,-121.2,Plumas County
41550,40.37,-121.14,Plumas County
41551,40.41,-121.12,Lassen County
41552,40.39,-121.11,Plumas County
41553,40.4,-121.12,Trinity County
41554,40.39,-121.12,Plumas County
41555,40.38,-121.12,Lassen County
41556,40.37,-121.12,Lassen County
41557,40.49,-121.21,Lassen County
41558,40.52,-121.25,Lassen County
41559,40.52,-121.26,Lassen County
41560,40.51,-121.25,Lassen County
41561,40.51,-121.26,Lassen County
41562,40.45,-121.18,Lassen County
41563,40.5,-121.28,Trinity County
41564,40.47,-121.2,Lassen County
41565,40.46,-121.2,Lassen County
41566,40.47,-121.24,Lassen County
41567,40.45,-121.14,Plumas County
41568,40.16,-121.15,Lassen County
41569,40.22,-121.21,Plumas County
41570,40.22,-121.4,Plumas County
41571,40.23,-121.3,Plumas County
41572,40.35,-121.2,Plumas County
41573,40.34,-121.22,Lassen County
41574,40.34,-121.21,Lassen County
41575,40.33,-121.2,Plumas County
41576,40.32,-121.21,Plumas County
41577,40.32,-121.22,Plumas County
41578,40.33,-121.21,Plumas County
41579,40.32,-121.23,Plumas County
41580,40.1,-121.12,Tehama County
41581,40.45,-121.15,Plumas County
41582,40.22,-121.18,Plumas County
41583,40.22,-121.19,Lassen County
41584,40.23,-121.18,Plumas County
41585,40.22,-121.2,Plumas County
41586,40.16,-120.86,Butte County
41587,40.16,-120.87,Butte County
41588,40.16,-120.84,Plumas County
41589,40.16,-120.85,Plumas County
41590,40.17,-120.85,Plumas County
41591,40.17,-120.84,Plumas County
41592,40.11,-121.08,Lassen County
41593,40.12,-121.09,Plumas County
41594,40.12,-121.07,Plumas County
41595,40.13,-121.08,Plumas County
41596,40.16,-121.05,Lassen County
41597,40.15,-121.05,Lassen County
41598,40.13,-121.09,Plumas County
41599,40.11,-121.09,Lassen County
41600,40.1,-121.1,Lassen County
41601,40.15,-120.92,Plumas County
41602,40.15,-120.9,Lassen County
41603,40.16,-120.9,Lassen County
41604,40.17,-120.96,Lassen County
41605,40.11,-120.92,Plumas County
41606,40.11,-120.91,Plumas County
41607,40.11,-120.9,Plumas County
41608,40.11,-120.94,Lassen County
41609,40.15,-120.89,Plumas County
41610,40.16,-120.88,Butte County
41611,40.18,-121.04,Plumas County
41612,40.16,-120.89,Plumas County
41613,40.1,-120.93,Lassen County
41614,40.1,-120.92,Lassen County
41615,40.11,-121.07,Plumas County
41616,40.11,-121.06,Plumas County
41617,40.25,-120.88,Lassen County
41618,40.17,-120.89,Plumas County
41619,40.17,-120.9,Plumas County
41620,40.17,-120.91,Plumas County
41621,40.14,-121.06,Plumas County
41622,40.12,-121.06,Plumas County
41623,40.14,-121.07,Plumas County
41624,40.18,-121.05,Plumas County
41625,40.18,-120.84,Plumas County
41626,40.18,-120.86,Plumas County
41627,40.18,-120.87,Lassen County
41628,40.24,-120.71,Plumas County
41629,40.2,-121.04,Lassen County
41630,40.21,-120.8,Plumas County
41631,40.15,-120.96,Plumas County
41632,40.4,-121.11,Plumas County
41633,40.41,-121.11,Plumas County
41634,40.4,-121.1,Plumas County
41635,40.41,-121.1,Plumas County
41636,40.4,-121.09,Lassen County
41637,40.39,-121.1,Plumas County
41638,40.19,-121.05,Lassen County
41639,40.1,-121.07,Plumas County
41640,40.19,-121.07,Lassen County
41641,40.22,-121.05,Lassen County
41642,40.2,-121.05,Plumas County
41643,40.17,-121.05,Plumas County
41644,40.27,-120.85,Lassen County
41645,40.18,-121.06,Plumas County
41646,40.18,-121.07,Plumas County
41647,40.19,-121.08,Plumas County
41648,40.15,-120.85,Lassen County
41649,40.19,-121.06,Lassen County
41650,40.73,-123.23,Trinity County
41651,40.35,-121.13,Lassen County
41652,40.72,-123.22,Trinity County
41653,40.72,-123.23,Trinity County
41654,40.79,-123.29,Trinity County
41655,40.79,-123.28,Trinity County
41656,40.8,-123.43,Trinity County
41657,40.81,-123.43,Trinity County
41658,40.71,-123.22,Trinity County
41659,40.72,-123.24,Trinity County
41660,40.73,-123.24,Trinity County
41661,40.12,-120.89,Plumas County
41662,40.13,-120.89,Plumas County
41663,40.12,-120.9,Plumas County
41664,41.53,-121.95,Siskiyou County
41665,41.33,-123.23,Trinity County
41666,41.04,-123.03,Trinity County
41667,41.08,-123.07,Siskiyou County
41668,41.34,-123.2,Siskiyou County
41669,41.55,-121.86,Siskiyou County
41670,41.58,-121.86,Siskiyou County
41671,41.58,-121.85,Siskiyou County
41672,41.6,-121.82,Siskiyou County
41673,41.6,-121.81,Siskiyou County
41674,41.6,-121.83,Siskiyou County
41675,41.61,-121.82,Siskiyou County
41676,41.53,-121.88,Siskiyou County
41677,41.53,-121.89,Siskiyou County
41678,41.54,-121.88,Siskiyou County
41679,41.55,-121.88,Siskiyou County
41680,41.52,-121.87,Siskiyou County
41681,41.52,-121.85,Siskiyou County
41682,41.53,-121.85,Siskiyou County
41683,41.53,-121.84,Siskiyou County
41684,41.53,-121.83,Siskiyou County
41685,41.53,-121.82,Siskiyou County
41686,41.54,-121.85,Siskiyou County
41687,41.54,-121.86,Siskiyou County
41688,41.54,-121.83,Siskiyou County
41689,41.54,-121.84,Siskiyou County
41690,41.54,-121.82,Siskiyou County
41691,41.55,-121.87,Siskiyou County
41692,41.54,-121.81,Siskiyou County
41693,41.55,-121.84,Siskiyou County
41694,41.55,-121.85,Siskiyou County
41695,41.55,-121.83,Siskiyou County
41696,41.55,-121.82,Siskiyou County
41697,41.56,-121.84,Siskiyou County
41698,41.56,-121.83,Siskiyou County
41699,41.57,-121.84,Siskiyou County
41700,41.57,-121.85,Siskiyou County
41701,41.58,-121.84,Siskiyou County
41702,41.51,-121.84,Siskiyou County
41703,41.51,-121.83,Siskiyou County
41704,41.52,-121.84,Siskiyou County
41705,41.52,-121.95,Siskiyou County
41706,42.33,-121.34,Klamath County
41707,41.51,-121.87,Siskiyou County
41708,41.59,-121.83,Siskiyou County
41709,41.03,-123.02,Siskiyou County
41710,41.03,-123.01,Siskiyou County
41711,41.03,-123.03,Siskiyou County
41712,41.58,-121.83,Siskiyou County
41713,41.57,-121.83,Siskiyou County
41714,40.2,-120.81,Lassen County
41715,40.21,-121.04,Plumas County
41716,40.21,-121.03,Lassen County
41717,40.25,-120.81,Lassen County
41718,40.25,-120.82,Lassen County
41719,40.24,-120.83,Plumas County
41720,40.22,-120.8,Lassen County
41721,40.25,-120.84,Plumas County
41722,40.22,-120.78,Lassen County
41723,40.23,-120.78,Lassen County
41724,40.23,-120.77,Lassen County
41725,40.23,-120.88,Plumas County
41726,40.24,-120.89,Plumas County
41727,40.24,-120.87,Plumas County
41728,41.56,-123.36,Siskiyou County
41729,40.29,-122.96,Trinity County
41730,40.29,-122.97,Shasta County
41731,40.3,-122.96,Trinity County
41732,40.34,-122.97,Shasta County
41733,40.29,-122.98,Shasta County
41734,40.3,-123.0,Trinity County
41735,40.3,-122.98,Shasta County
41736,40.32,-122.95,Tehama County
41737,40.3,-122.97,Trinity County
41738,40.36,-121.15,Tehama County
41739,40.36,-121.16,Plumas County
41740,40.23,-121.41,Tehama County
41741,40.42,-121.12,Plumas County
41742,40.36,-121.17,Tehama County
41743,40.35,-121.19,Plumas County
41744,40.34,-121.16,Plumas County
41745,40.35,-121.16,Plumas County
41746,40.35,-121.17,Plumas County
41747,40.35,-121.18,Plumas County
41748,40.35,-121.15,Plumas County
41749,40.36,-121.18,Plumas County
41750,40.26,-121.41,Tehama County
41751,40.35,-121.14,Lassen County
41752,40.36,-121.14,Plumas County
41753,40.74,-123.25,Trinity County
41754,40.71,-123.24,Trinity County
41755,40.75,-123.43,Trinity County
41756,40.75,-123.23,Trinity County
41757,40.75,-123.24,Trinity County
41758,40.79,-123.27,Trinity County
41759,40.78,-123.26,Trinity County
41760,40.72,-123.34,Trinity County
41761,40.78,-123.24,Trinity County
41762,40.78,-123.23,Trinity County
41763,40.78,-123.25,Trinity County
41764,40.77,-123.23,Trinity County
41765,40.77,-123.25,Trinity County
41766,40.77,-123.24,Trinity County
41767,40.77,-123.26,Trinity County
41768,40.76,-123.23,Trinity County
41769,40.76,-123.25,Trinity County
41770,40.76,-123.24,Trinity County
41771,40.76,-123.26,Trinity County
41772,40.75,-123.22,Trinity County
41773,40.73,-123.21,Trinity County
41774,40.74,-123.2,Trinity County
41775,40.74,-123.21,Trinity County
41776,40.75,-123.21,Trinity County
41777,40.74,-123.19,Trinity County
41778,40.75,-123.2,Trinity County
41779,40.75,-123.19,Trinity County
41780,40.75,-123.26,Trinity County
41781,40.75,-123.25,Trinity County
41782,40.74,-123.23,Trinity County
41783,40.74,-123.22,Trinity County
41784,40.74,-123.24,Trinity County
41785,40.33,-122.95,Trinity County
41786,40.29,-123.0,Shasta County
41787,41.56,-121.98,Siskiyou County
41788,37.97,-119.7,Tuolumne County
41789,41.62,-121.82,Siskiyou County
41790,41.52,-121.96,Siskiyou County
41791,41.61,-121.81,Siskiyou County
41792,41.52,-121.81,Siskiyou County
41793,40.22,-120.77,Trinity County
41794,40.09,-120.92,Lassen County
41795,41.54,-121.18,Modoc County
41796,40.71,-123.23,Trinity County
41797,40.24,-121.42,Tehama County
41798,41.55,-121.97,Siskiyou County
41799,41.17,-122.97,Siskiyou County
41800,41.17,-122.96,Siskiyou County
41801,41.18,-122.96,Siskiyou County
41802,40.09,-120.93,Lassen County
41803,40.09,-120.91,Plumas County
41804,40.09,-120.9,Plumas County
41805,40.72,-123.35,Trinity County
41806,40.73,-123.2,Trinity County
41807,40.8,-123.44,Trinity County
41808,40.22,-121.41,Plumas County
41809,41.11,-123.12,Siskiyou County
41810,41.59,-121.82,Siskiyou County
41811,41.59,-121.81,Siskiyou County
41812,41.58,-121.82,Siskiyou County
41813,41.08,-123.14,Siskiyou County
41814,41.33,-123.24,Siskiyou County
41815,41.56,-121.82,Siskiyou County
41816,41.53,-121.97,Siskiyou County
41817,41.12,-123.07,Shasta County
41818,41.57,-121.99,Siskiyou County
41819,40.22,-121.02,Lassen County
41820,40.25,-120.92,Lassen County
41821,40.2,-120.8,Lassen County
41822,40.22,-120.79,Lassen County
41823,40.28,-123.0,Trinity County
41824,40.27,-123.0,Trinity County
41825,40.27,-122.99,Trinity County
41826,40.35,-122.98,Shasta County
41827,40.51,-121.28,Lassen County
41828,40.28,-121.4,Tehama County
41829,40.1,-121.13,Plumas County
41830,40.1,-121.11,Plumas County
41831,40.2,-121.41,Plumas County
41832,40.48,-121.17,Lassen County
41833,40.17,-120.97,Plumas County
41834,40.1,-120.94,Lassen County
41835,40.15,-120.88,Butte County
41836,40.27,-120.86,Plumas County
41837,40.77,-123.17,Trinity County
41838,40.77,-123.16,Trinity County
41839,40.77,-123.18,Trinity County
41840,40.76,-123.17,Trinity County
41841,40.75,-123.17,Trinity County
41842,40.81,-123.31,Trinity County
41843,40.81,-123.44,Trinity County
41844,40.82,-123.43,Trinity County
41845,40.82,-123.42,Trinity County
41846,40.78,-123.18,Trinity County
41847,40.68,-123.24,Trinity County
41848,40.77,-123.2,Trinity County
41849,40.77,-123.21,Trinity County
41850,40.77,-123.19,Trinity County
41851,40.77,-123.22,Trinity County
41852,40.78,-123.2,Trinity County
41853,40.71,-123.32,Trinity County
41854,40.76,-123.21,Trinity County
41855,40.76,-123.2,Trinity County
41856,40.72,-123.2,Trinity County
41857,40.47,-121.16,Lassen County
41858,40.42,-121.11,Plumas County
41859,40.23,-120.76,Plumas County
41860,41.51,-121.86,Siskiyou County
41861,40.33,-122.94,Trinity County
41862,40.34,-122.94,Shasta County
41863,40.38,-123.14,Trinity County
41864,40.22,-121.0,Lassen County
41865,40.27,-120.83,Lassen County
41866,40.27,-120.82,Lassen County
41867,40.27,-120.84,Lassen County
41868,40.47,-121.13,Lassen County
41869,41.31,-123.19,Siskiyou County
41870,41.11,-123.02,Siskiyou County
41871,41.31,-123.22,Siskiyou County
41872,41.11,-123.03,Siskiyou County
41873,40.47,-121.15,Lassen County
41874,40.48,-121.16,Lassen County
41875,40.48,-121.18,Lassen County
41876,40.15,-120.86,Plumas County
41877,40.41,-121.09,Plumas County
41878,40.34,-121.2,Lassen County
41879,40.72,-123.38,Humboldt County
41880,40.72,-123.37,Humboldt County
41881,40.76,-123.15,Trinity County
41882,40.77,-123.15,Trinity County
41883,40.68,-123.27,Humboldt County
41884,40.75,-123.16,Trinity County
41885,40.8,-123.29,Trinity County
41886,40.78,-123.17,Trinity County
41887,40.74,-123.18,Trinity County
41888,41.15,-122.97,Trinity County
41889,40.35,-122.97,Shasta County
41890,40.29,-122.95,Shasta County
41891,40.27,-123.01,Trinity County
41892,41.17,-122.95,Siskiyou County
41893,41.11,-123.1,Siskiyou County
41894,41.11,-123.11,Siskiyou County
41895,41.17,-122.98,Trinity County
41896,41.5,-121.86,Siskiyou County
41897,40.42,-121.08,Plumas County
41898,40.25,-120.74,Plumas County
41899,40.25,-120.73,Plumas County
41900,40.41,-121.08,Shasta County
41901,40.42,-121.06,Plumas County
41902,40.42,-121.07,Lassen County
41903,40.28,-120.83,Lassen County
41904,40.28,-120.82,Lassen County
41905,40.43,-121.07,Lassen County
41906,40.43,-121.08,Lassen County
41907,40.24,-120.75,Plumas County
41908,40.24,-120.74,Plumas County
41909,40.24,-120.73,Plumas County
41910,40.23,-120.75,Lassen County
41911,40.23,-120.74,Lassen County
41912,40.48,-121.13,Lassen County
41913,40.47,-121.12,Trinity County
41914,40.47,-121.14,Lassen County
41915,40.46,-121.12,Lassen County
41916,40.45,-121.13,Lassen County
41917,40.26,-120.73,Lassen County
41918,41.32,-123.18,Siskiyou County
41919,41.51,-121.95,Siskiyou County
41920,40.36,-123.16,Humboldt County
41921,40.23,-121.42,Tehama County
41922,40.72,-123.18,Trinity County
41923,40.72,-123.19,Trinity County
41924,40.45,-121.12,Plumas County
41925,40.44,-121.12,Lassen County
41926,40.44,-121.11,Lassen County
41927,40.19,-121.42,Plumas County
41928,40.18,-121.14,Lassen County
41929,40.49,-121.16,Lassen County
41930,40.5,-121.22,Lassen County
41931,40.5,-121.21,Lassen County
41932,40.17,-120.81,Plumas County
41933,40.17,-120.83,Lassen County
41934,40.17,-120.82,Lassen County
41935,40.16,-120.83,Plumas County
41936,40.16,-120.82,Butte County
41937,40.45,-121.1,Plumas County
41938,40.45,-121.11,Lassen County
41939,40.44,-121.1,Lassen County
41940,40.4,-121.08,Lassen County
41941,40.15,-120.87,Lassen County
41942,40.21,-120.79,Plumas County
41943,40.43,-121.1,Plumas County
41944,40.43,-121.09,Plumas County
41945,40.2,-120.79,Lassen County
41946,40.23,-120.73,Plumas County
41947,40.19,-120.81,Plumas County
41948,40.75,-123.15,Trinity County
41949,40.77,-123.14,Trinity County
41950,40.78,-123.14,Trinity County
41951,40.79,-123.25,Humboldt County
41952,40.72,-123.21,Trinity County
41953,40.73,-123.19,Trinity County
41954,40.79,-123.26,Trinity County
41955,40.78,-123.44,Humboldt County
41956,40.8,-123.45,Trinity County
41957,40.7,-123.23,Trinity County
41958,40.72,-123.17,Trinity County
41959,40.45,-121.09,Lassen County
41960,40.19,-120.79,Lassen County
41961,40.19,-120.8,Plumas County
41962,40.19,-120.82,Lassen County
41963,40.43,-121.11,Plumas County
41964,40.71,-123.18,Trinity County
41965,40.72,-123.16,Trinity County
41966,40.35,-122.96,Shasta County
41967,40.22,-120.76,Lassen County
41968,40.42,-121.05,Trinity County
41969,40.41,-121.06,Trinity County
41970,40.21,-120.78,Plumas County
41971,40.21,-120.77,Plumas County
41972,40.27,-120.72,Lassen County
41973,40.29,-120.82,Lassen County
41974,40.79,-123.17,Trinity County
41975,41.12,-123.0,Siskiyou County
41976,41.07,-123.12,Trinity County
41977,41.18,-122.95,Siskiyou County
41978,40.25,-120.98,Lassen County
41979,40.24,-120.99,Lassen County
41980,40.24,-120.98,Plumas County
41981,40.24,-120.97,Lassen County
41982,40.24,-121.0,Lassen County
41983,40.15,-120.83,Butte County
41984,40.15,-120.82,Plumas County
41985,40.14,-120.83,Plumas County
41986,40.1,-121.09,Lassen County
41987,40.46,-121.1,Lassen County
41988,40.46,-121.11,Lassen County
41989,40.39,-121.09,Plumas County
41990,40.16,-120.81,Plumas County
41991,40.3,-120.79,Lassen County
41992,40.3,-120.8,Lassen County
41993,40.36,-121.11,Plumas County
41994,40.68,-123.26,Trinity County
41995,40.7,-123.24,Trinity County
41996,40.73,-123.16,Trinity County
41997,40.72,-123.15,Trinity County
41998,40.24,-121.01,Lassen County
41999,40.23,-121.02,Trinity County
42000,40.23,-121.01,Lassen County
42001,40.23,-121.0,Lassen County
42002,40.26,-120.71,Lassen County
42003,40.22,-120.74,Trinity County
42004,40.3,-120.81,Lassen County
42005,40.3,-120.82,Lassen County
42006,40.2,-120.77,Lassen County
42007,40.2,-120.78,Lassen County
42008,40.46,-121.07,Lassen County
42009,40.45,-121.07,Lassen County
42010,40.45,-121.06,Lassen County
42011,40.44,-121.09,Lassen County
42012,40.44,-121.07,Trinity County
42013,40.44,-121.08,Trinity County
42014,40.29,-120.83,Lassen County
42015,41.57,-123.36,Siskiyou County
42016,41.11,-123.04,Siskiyou County
42017,41.12,-123.08,Siskiyou County
42018,41.13,-123.08,Trinity County
42019,37.81,-119.87,Tuolumne County
42020,41.2,-123.06,Siskiyou County
42021,41.55,-123.41,Siskiyou County
42022,41.5,-121.88,Siskiyou County
42023,41.5,-121.89,Siskiyou County
42024,41.2,-122.97,Trinity County
42025,40.27,-123.02,Trinity County
42026,40.26,-123.0,Trinity County
42027,40.27,-122.98,Trinity County
42028,41.21,-123.05,Siskiyou County
42029,41.21,-123.03,Siskiyou County
42030,40.35,-121.12,Lassen County
42031,40.7,-123.21,Trinity County
42032,40.71,-123.19,Trinity County
42033,40.27,-120.87,Plumas County
42034,40.2,-120.76,Plumas County
42035,40.21,-120.76,Plumas County
42036,40.68,-123.23,Trinity County
42037,40.71,-123.17,Trinity County
42038,41.08,-123.05,Siskiyou County
42039,41.55,-123.37,Siskiyou County
42040,40.3,-122.95,Trinity County
42041,41.11,-123.05,Siskiyou County
42042,41.13,-122.99,Siskiyou County
42043,41.1,-123.14,Trinity County
42044,40.28,-120.85,Lassen County
42045,40.22,-120.73,Lassen County
42046,40.25,-121.01,Lassen County
42047,40.7,-123.33,Trinity County
42048,40.74,-123.16,Trinity County
42049,40.79,-123.23,Trinity County
42050,40.75,-123.45,Trinity County
42051,40.34,-121.19,Lassen County
42052,41.91,-123.65,Del Norte County
42053,40.13,-120.82,Plumas County
42054,40.13,-120.83,Plumas County
42055,40.21,-120.75,Plumas County
